Wall time,Step,Value
1620390040.41069,100,0.029621293768287
1620390146.51175,200,0.026678683236241
1620390253.76527,300,0.038514796644449
1620390358.83551,400,0.026802206411958
1620390461.4752,500,0.027674697339535
1620390562.58878,600,0.026631999760866
1620390663.81306,700,0.02955218590796
1620390765.01997,800,0.029086476191878
1620390866.76236,900,0.028626699000597
1620390968.49362,1000,0.024993089959025
1620391072.60701,1100,0.02636075951159
1620391175.92509,1200,0.021046958863735
1620391279.58829,1300,0.021297086030245
1620391381.05813,1400,0.015421781688929
1620391481.59097,1500,0.017752664163709
1620391580.87115,1600,0.018352322280407
1620391680.37517,1700,0.010882404632866
1620391779.04118,1800,0.010028374381363
1620391877.85448,1900,0.009260532446206
1620391977.6942,2000,0.010150676593185
1620392077.63637,2100,0.00723573518917
1620392176.23967,2200,0.006534554529935
1620392274.84279,2300,0.006563697010279
1620392378.26495,2400,0.007787913549691
1620392480.80195,2500,0.005866943392903
1620392582.94645,2600,0.00630548922345
1620392687.14071,2700,0.006074047181755
1620392790.59319,2800,0.004677039571106
1620392893.14985,2900,0.004932005889714
1620392997.32618,3000,0.005457147490233
1620393103.50021,3100,0.005833500064909
1620393205.75464,3200,0.004902249202132
1620393307.35608,3300,0.005493325646967
1620393407.45752,3400,0.003919560927898
1620393507.00243,3500,0.003777967998758
1620393606.45325,3600,0.002951976377517
1620393706.13233,3700,0.003499110694975
1620393805.07795,3800,0.003671303391457
1620393904.75747,3900,0.004074768628925
1620394004.28083,4000,0.009107988327742
1620394105.10585,4100,0.002229809528217
1620394205.50836,4200,0.002619900740683
1620394304.39921,4300,0.003161382395774
1620394409.2602,4400,0.003787056310102
1620394514.43024,4500,0.003230940317735
1620394617.4641,4600,0.003147930139676
1620394719.95082,4700,0.002907846821472
1620394821.03049,4800,0.002461853669956
1620394923.60917,4900,0.002603243105114
1620395025.97495,5000,0.008744425140321
1620395130.00008,5100,0.004362667910755
1620395233.09385,5200,0.001728579751216
1620395335.62008,5300,0.004718265030533
1620395437.32361,5400,0.002870621625334
1620395539.23299,5500,0.002340001985431
1620395639.96377,5600,0.001685912255198
1620395740.03124,5700,0.001886915066279
1620395839.35972,5800,0.003425952512771
1620395937.82594,5900,0.00227112788707
1620396037.22328,6000,0.003544108942151
1620396138.33951,6100,0.002239051274955
1620396238.21915,6200,0.002526912372559
1620396338.23486,6300,0.001647478318773
1620396439.20935,6400,0.001906736637466
1620396539.70226,6500,0.001766001223587
1620396640.16465,6600,0.002238025190309
1620396741.48887,6700,0.005778701044619
1620396842.94211,6800,0.002164610428736
1620396945.03738,6900,0.002083177445456
1620397047.40331,7000,0.001701456028968
1620397150.82228,7100,0.001721579930745
1620397252.80523,7200,0.001176830031909
1620397355.77984,7300,0.002091951435432
1620397457.28919,7400,0.002639149781317
1620397558.86093,7500,0.002040542429313
1620397659.73779,7600,0.001693612197414
1620397759.27032,7700,0.001380070694722
1620397858.30068,7800,0.002065714681521
1620397956.87124,7900,0.003848400898278
1620398056.1687,8000,0.001306931837462
1620398157.88832,8100,0.001430882024579
1620398258.49601,8200,0.001881283358671
1620398358.52136,8300,0.001598964212462
1620398458.69333,8400,0.001680541085079
1620398558.94333,8500,0.001084001967683
1620398660.44195,8600,0.001449384377338
1620398763.10067,8700,0.002135571325198
1620398866.46627,8800,0.006063918583095
1620398970.06175,8900,0.002051697578281
1620399073.48781,9000,0.00105538603384
1620399177.98076,9100,0.00152430718299
1620399281.41782,9200,0.00119565485511
1620399385.06031,9300,0.001116296392865
1620399487.88408,9400,0.00122476532124
1620399592.75879,9500,0.002473736880347
1620399695.39945,9600,0.001254889415577
1620399796.91076,9700,0.001567298546433
1620399902.60655,9800,0.001131350989454
1620400010.39164,9900,0.001199412508868
1620400112.42102,10000,0.001309409504756
1620400215.32004,10100,0.000979407806881
1620400319.18746,10200,0.000876405043527
1620400426.02875,10300,0.000941018108279
1620400535.44862,10400,0.001176476129331
1620400643.7121,10500,0.001254822942428
1620400749.20517,10600,0.001530371373519
1620400855.10223,10700,0.000878583814483
1620400961.0396,10800,0.000868741597515
1620401067.1184,10900,0.00111465936061
1620401172.69586,11000,0.001519533805549
1620401280.44239,11100,0.001154362107627
1620401386.27121,11200,0.001230628695339
1620401493.10597,11300,0.001256824936718
1620401599.16272,11400,0.001119748339988
1620401705.74632,11500,0.001527790329419
1620401812.84308,11600,0.000811853620689
1620401920.13962,11700,0.001495475880802
1620402027.02881,11800,0.000891364354175
1620402134.63719,11900,0.001666546217166
1620402241.90183,12000,0.003365334123373
1620402349.39318,12100,0.001025609439239
1620402455.55395,12200,0.001018681563437
1620402564.40382,12300,0.001279855845496
1620402674.8046,12400,0.000870921649039
1620402782.35163,12500,0.000673722126521
1620402892.24338,12600,0.002651047194377
1620403001.27323,12700,0.000684940663632
1620403108.50653,12800,0.001357002183795
1620403213.937,12900,0.001386660966091
1620403320.72979,13000,0.000766920624301
1620403428.41335,13100,0.000628056470305
1620403534.98589,13200,0.001046183053404
1620403641.24328,13300,0.000761654227972
1620403745.88239,13400,0.000672425609082
1620403851.1951,13500,0.000796914682724
1620403955.50635,13600,0.001232667942531
1620404060.57123,13700,0.000601405161433
1620404165.66412,13800,0.001084569725208
1620404271.35569,13900,0.001282250625081
1620404376.68739,14000,0.000956450647209
1620404482.47525,14100,0.000793093931861
1620404587.3386,14200,0.000883018772583
1620404692.29959,14300,0.000583332323004
1620404798.08482,14400,0.000979045522399
1620404902.71795,14500,0.000752153398935
1620405007.2696,14600,0.000861379725393
1620405111.78879,14700,0.00086601509247
1620405216.06754,14800,0.001246942556463
1620405320.09858,14900,0.000449042476248
1620405424.08779,15000,0.000629525806289
1620440007.80638,15100,0.000755914137699
1620440108.15899,15200,0.000904370856006
1620440208.55623,15300,0.001190353534184
1620440309.07395,15400,0.000846380309667
1620440409.56404,15500,0.001372443861328
1620440509.67584,15600,0.000732188345864
1620440612.06487,15700,0.001199919963256
1620440716.0592,15800,0.00080984615488
1620440822.60346,15900,0.001284633181058
1620440928.18217,16000,0.000750005827285
1620441035.04009,16100,0.000712233770173
1620441140.0403,16200,0.000463640230009
1620441246.31878,16300,0.000946719606873
1620441345.50339,16400,0.000727372826077
1620441442.78025,16500,0.001122716465034
1620441539.57584,16600,0.002574976300821
1620441636.38138,16700,0.000668580818456
1620441733.60251,16800,0.000832812220324
1620441830.73138,16900,0.000709346088115
1620441927.79292,17000,0.000977224553935
1620442025.51848,17100,0.000982600031421
1620442122.74655,17200,0.000689879758283
1620442220.06605,17300,0.000746556906961
1620442317.05044,17400,0.001117459847592
1620442414.76836,17500,0.000790627731476
1620442511.76183,17600,0.001048401230946
1620442609.04853,17700,0.000975436880253
1620442706.49867,17800,0.000911759096198
1620442804.18892,17900,0.001105169882067
1620442901.46756,18000,0.000875326746609
1620443000.15907,18100,0.000944515806623
1620443098.27316,18200,0.000956537900493
1620443210.11364,18300,0.000967548519839
1620443316.97899,18400,0.000580669555347
1620443423.26258,18500,0.000585265108384
1620443529.81068,18600,0.000474723608932
1620443632.06093,18700,0.00087353005074
1620443736.35527,18800,0.00064561056206
1620443841.92821,18900,0.000681195466314
