Wall time,Step,Value
1619067000.4522946,100,6.657426834106445
1619067025.2746773,200,6.620646953582764
1619067076.060867,400,6.621693134307861
1619067102.1607559,500,6.581193923950195
1619067128.3609836,600,6.953449726104736
1619067154.6292505,700,6.819588661193848
1619067180.813022,800,6.379744052886963
1619067207.0798452,900,6.733525276184082
1619067233.2117612,1000,6.544015884399414
1619067259.8037124,1100,6.792446136474609
1619067285.9564645,1200,6.581148624420166
1619067312.4641287,1300,6.710216999053955
1619067338.6651685,1400,6.512591361999512
1619067364.9619782,1500,6.780788898468018
1619067391.1015491,1600,6.721547603607178
1619067417.362062,1700,6.477209091186523
1619067443.464396,1800,6.571529388427734
1619067469.7078297,1900,6.854430198669434
1619067495.8632436,2000,6.771572589874268
1619067522.6856508,2100,6.657977104187012
1619067548.767667,2200,6.503625392913818
1619067575.038621,2300,6.853625297546387
1619067601.2419755,2400,6.662351131439209
1619067627.7708776,2500,6.662796974182129
1619067653.9114888,2600,6.834427356719971
1619067680.1903589,2700,6.726197242736816
1619067706.3804383,2800,6.616004943847656
1619067758.8260996,3000,6.655113220214844
1619067785.442947,3100,6.206593036651611
1619067811.6288602,3200,6.64542818069458
1619067837.8898704,3300,6.603451251983643
1619067864.0793512,3400,6.5855631828308105
1619067890.3379707,3500,6.306373596191406
1619067916.5354898,3600,6.843804359436035
1619067943.023761,3700,6.066253662109375
1619067969.22381,3800,6.706087589263916
1619067995.4836826,3900,6.267596244812012
1619068021.6619449,4000,6.348135948181152
1619068048.4746406,4100,6.53212308883667
1619068100.8844929,4300,6.65910005569458
1619068127.0150115,4400,6.537801265716553
1619068153.306637,4500,6.593246936798096
1619068179.4534073,4600,6.834850788116455
1619068205.7179863,4700,6.440596580505371
1619068231.9314783,4800,6.4689459800720215
1619068258.3848553,4900,6.43885612487793
1619068284.4903996,5000,6.489170551300049
1619068311.1131773,5100,6.476412773132324
1619068337.2698066,5200,6.139320373535156
1619068363.5143318,5300,5.966239929199219
1619068389.7044554,5400,6.465742588043213
1619068415.9748273,5500,6.189444541931152
1619068442.0996056,5600,6.306105613708496
1619068468.3612428,5700,5.860085487365723
1619068494.4675972,5800,6.222678184509277
1619068520.7621903,5900,6.117676734924316
1619068546.9113297,6000,6.031971454620361
1619068573.933386,6100,5.9850287437438965
1619068600.0914977,6200,6.128403186798096
1619068626.3474116,6300,5.638537406921387
1619068652.4783607,6400,5.813343524932861
1619068678.7596173,6500,5.446834087371826
1619068704.8839462,6600,6.089277744293213
1619068731.1672478,6700,5.884677410125732
1619068757.3275218,6800,5.694879055023193
1619068783.6389713,6900,5.5577006340026855
1619068809.804807,7000,5.5110063552856445
1619068862.7925086,7200,5.5877685546875
1619068889.3109293,7300,5.128422737121582
1619068915.4378657,7400,5.422852039337158
1619068941.6992967,7500,5.239466667175293
1619068967.8907719,7600,5.4254913330078125
1619068994.1148074,7700,5.436851501464844
1619069020.2754607,7800,5.451758861541748
1619069046.4146936,7900,4.960099697113037
1619069072.589694,8000,5.183971881866455
1619069099.441448,8100,5.159769058227539
1619069125.5158896,8200,5.110836505889893
1619069151.7718287,8300,5.197081089019775
1619069204.422179,8500,5.093554973602295
1619069230.5772028,8600,5.233479022979736
1619069256.8127825,8700,5.033516883850098
1619069283.0016997,8800,5.116205215454102
1619069309.3088868,8900,4.671374320983887
1619069335.4733553,9000,5.156397819519043
1619069361.9801552,9100,4.994800090789795
1619069388.1482034,9200,4.571376800537109
1619069414.4289327,9300,4.525420665740967
1619069440.6010745,9400,4.605980396270752
1619069466.894004,9500,4.639070510864258
1619069493.0481436,9600,4.817961692810059
1619069519.5968037,9700,4.64747428894043
1619069545.729478,9800,4.625057697296143
1619069572.03477,9900,4.559350490570068
1619069598.2149448,10000,4.5033979415893555
1619069625.2956977,10100,4.522887229919434
1619069651.4387853,10200,4.754629611968994
1619069677.7210438,10300,4.754129409790039
1619069703.8582764,10400,4.702923774719238
1619069730.0838642,10500,4.344758033752441
1619069756.2441416,10600,4.349316596984863
1619069782.5603783,10700,4.47318172454834
1619069808.71324,10800,4.245749473571777
1619069835.2383456,10900,4.2470622062683105
1619069861.4234314,11000,4.01828670501709
1619069888.1967125,11100,4.228832721710205
1619069914.263634,11200,4.158208847045898
1619069940.5151718,11300,4.144806861877441
1619069966.6893764,11400,4.253088474273682
1619069992.9231257,11500,3.8490355014801025
1619070019.10265,11600,4.0700201988220215
1619070045.3970866,11700,4.38072395324707
1619070071.4657521,11800,4.246750831604004
1619070097.751505,11900,4.219295978546143
1619070123.9046156,12000,3.86871600151062
1619070150.8063416,12100,4.240975379943848
1619070176.9388492,12200,4.072765350341797
1619070203.1792166,12300,4.068688869476318
1619070229.2655616,12400,3.857654571533203
1619070255.6054757,12500,3.5330593585968018
1619070281.7259784,12600,3.8427183628082275
1619070307.8993075,12700,3.696208953857422
1619070334.0391324,12800,3.895672559738159
1619070386.3375576,13000,3.8209893703460693
1619070412.7855377,13100,3.956261157989502
1619070438.8621216,13200,3.5512828826904297
1619070491.3960705,13400,3.860971689224243
1619070517.7036119,13500,3.7370986938476562
1619070543.8893363,13600,3.38197922706604
1619070570.087132,13700,3.766279935836792
1619070596.238543,13800,3.451192855834961
1619070622.4834523,13900,3.3993847370147705
1619070648.5677383,14000,3.6270391941070557
1619070675.345885,14100,3.42317533493042
1619070701.4385889,14200,3.619645357131958
1619070727.6721635,14300,3.6257433891296387
1619070753.7461443,14400,3.4752137660980225
1619070780.1965106,14500,3.346282958984375
1619070806.3662286,14600,3.28289794921875
1619070832.6254613,14700,3.2512927055358887
1619070885.1009095,14900,3.3159098625183105
1619070911.1903286,15000,3.078469753265381
1619070937.8942475,15100,3.2174227237701416
1619070964.036442,15200,3.0773046016693115
1619071016.423242,15400,3.6627414226531982
1619071042.7109807,15500,3.5436623096466064
1619071068.8365903,15600,3.2706799507141113
1619071095.2371798,15700,2.9377520084381104
1619071121.3792493,15800,3.251981019973755
1619071147.6464174,15900,3.1256651878356934
1619071173.7768826,16000,3.0788562297821045
1619071200.5420227,16100,3.0849478244781494
1619071226.6768801,16200,3.258129119873047
1619071252.937065,16300,2.9124398231506348
1619071279.119644,16400,2.8170342445373535
1619071305.3729892,16500,3.0462865829467773
1619071331.4561079,16600,3.0339934825897217
1619071357.716766,16700,2.993044376373291
1619071383.8555503,16800,2.956045389175415
1619071410.368614,16900,3.005873918533325
1619071436.504193,17000,2.9581573009490967
1619071489.1505792,17200,3.0231292247772217
1619071515.5032887,17300,2.8460803031921387
1619071541.628956,17400,2.4913949966430664
1619071594.1337037,17600,2.932554244995117
1619071620.3548949,17700,2.93593168258667
1619071646.523331,17800,3.078557014465332
1619071672.7253578,17900,3.078461170196533
1619071698.7411144,18000,2.6056954860687256
1619071725.7517347,18100,2.7416296005249023
1619071751.9642327,18200,2.881082057952881
1619071778.2490158,18300,2.6785712242126465
1619071804.4161158,18400,3.0313339233398438
1619071830.6941247,18500,2.9166789054870605
1619071856.869928,18600,2.7491486072540283
1619071883.1193056,18700,2.641798734664917
1619071909.2194903,18800,3.1395747661590576
1619071935.4486654,18900,2.8308422565460205
1619071961.5351565,19000,3.15108060836792
1619071988.2308068,19100,2.769709348678589
1619072014.4094098,19200,2.658268451690674
1619072093.2593915,19500,2.5431790351867676
1619072197.9981427,19900,2.5289721488952637
1619072224.1137402,20000,2.782787322998047
1619072251.1868176,20100,2.6472465991973877
1619072277.3385346,20200,2.4079318046569824
1619072303.6548867,20300,2.6680400371551514
1619072329.7847867,20400,2.33111834526062
1619072382.4867814,20600,2.663309335708618
1619072408.740057,20700,2.713892698287964
1619072434.7921603,20800,2.3027801513671875
1619072461.053632,20900,2.674079418182373
1619072487.1332052,21000,2.173884630203247
1619072539.767302,21200,2.4036614894866943
1619072566.0328019,21300,2.5316171646118164
1619072592.1716244,21400,2.4942800998687744
1619072618.410934,21500,2.4155659675598145
1619072644.5579162,21600,2.257646322250366
1619072671.0789652,21700,2.2062997817993164
1619072697.2481678,21800,2.4870691299438477
1619072723.5411634,21900,2.5232667922973633
1619072749.687231,22000,2.4796247482299805
1619072776.546168,22100,2.401294231414795
1619072802.6729383,22200,2.2311904430389404
1619072828.9517221,22300,2.1661221981048584
1619072855.0337029,22400,2.1991219520568848
1619072907.4521735,22600,2.1907501220703125
1619072933.6601436,22700,2.3811235427856445
1619072959.803381,22800,1.9360469579696655
1619072986.3331683,22900,2.0840063095092773
1619073012.529988,23000,2.1683664321899414
1619073039.2705638,23100,2.4961135387420654
1619073065.430447,23200,2.256061553955078
1619073091.6960938,23300,2.2697701454162598
1619073117.833855,23400,2.1260244846343994
1619073144.1289182,23500,2.2013657093048096
1619073170.2740605,23600,2.3980469703674316
1619073222.6756883,23800,2.1917953491210938
1619073248.921333,23900,2.4022977352142334
1619073275.088372,24000,2.1473300457000732
1619073301.9986367,24100,2.1480777263641357
1619073328.2185776,24200,2.5775516033172607
1619073354.4218888,24300,2.201911687850952
1619073380.5387137,24400,2.0607497692108154
1619073406.8246696,24500,2.074671506881714
1619073432.9886594,24600,2.4532296657562256
1619073459.2445683,24700,2.0680766105651855
1619073485.2710767,24800,2.359951972961426
1619073511.4850686,24900,2.3497607707977295
1619073537.6369767,25000,2.056300401687622
1619073564.0990531,25100,2.462526559829712
1619073590.2395988,25200,2.353269338607788
1619073616.6834853,25300,2.000190019607544
1619073642.793426,25400,2.129769802093506
1619073669.061498,25500,2.016221046447754
1619073695.2253568,25600,1.9441814422607422
1619073721.496186,25700,2.0759379863739014
1619073747.6673644,25800,2.1768362522125244
1619073773.9651322,25900,2.1954922676086426
1619073800.0869963,26000,2.099229097366333
1619073826.8251965,26100,2.0755412578582764
1619073852.9077094,26200,1.880892038345337
1619073879.1521049,26300,2.074305295944214
1619073905.3097844,26400,2.041917085647583
1619073931.8000214,26500,1.9412728548049927
1619073957.9765744,26600,1.963388442993164
1619074010.436429,26800,2.116016149520874
1619074036.6528244,26900,2.065786123275757
1619074062.8411803,27000,2.026620388031006
1619074115.7456756,27200,1.9557650089263916
1619074141.962622,27300,1.9278913736343384
1619074168.1096678,27400,1.816352367401123
1619074194.3709514,27500,1.7954468727111816
1619074220.5773106,27600,1.9074342250823975
1619074247.0928266,27700,1.6169109344482422
1619074273.2121909,27800,2.0374815464019775
1619074299.4794931,27900,1.927517056465149
1619074325.6184542,28000,1.7830458879470825
1619074352.3297563,28100,1.8398852348327637
1619074378.4971144,28200,1.8957515954971313
1619074404.7666533,28300,1.7377984523773193
1619074430.9250035,28400,1.9453250169754028
1619074457.1648738,28500,1.7501120567321777
1619074483.2656667,28600,2.1430749893188477
1619074535.6399055,28800,1.8654389381408691
1619074588.2197497,29000,1.8220765590667725
1619074640.8140185,29200,1.7236872911453247
1619074667.0445855,29300,1.8114901781082153
1619074693.095611,29400,1.9155606031417847
1619074719.3177865,29500,1.7770870923995972
1619074745.3491693,29600,1.6868468523025513
1619074771.639619,29700,1.960155725479126
1619074797.7257202,29800,1.9323325157165527
1619074823.9862325,29900,2.0098249912261963
1619074850.0929554,30000,1.58951997756958
1619074877.4039352,30100,1.6538583040237427
1619074903.5965214,30200,1.8337496519088745
1619074929.8256001,30300,1.54447340965271
1619074955.929929,30400,1.7920626401901245
1619074982.1997085,30500,1.7993355989456177
1619075060.5859373,30800,1.7560384273529053
1619075086.8635511,30900,1.7248318195343018
1619075112.9530067,31000,1.7645636796951294
1619075139.7375379,31100,1.555963397026062
1619075165.9063463,31200,1.820652723312378
1619075218.5392032,31400,1.6173049211502075
1619075244.801172,31500,1.6466002464294434
1619075270.9606428,31600,1.6526968479156494
1619075297.2657168,31700,1.749955654144287
1619075323.392844,31800,1.846085786819458
1619075349.6412153,31900,1.760011076927185
1619075375.810773,32000,1.5038409233093262
1619075402.540361,32100,1.7428128719329834
1619075428.6801164,32200,1.5720881223678589
1619075454.9521449,32300,1.4654183387756348
1619075481.1253974,32400,1.7445708513259888
1619075507.5962222,32500,1.6874042749404907
1619075533.6991143,32600,1.4656307697296143
1619075559.9571617,32700,1.7267892360687256
1619075586.0591938,32800,1.634953260421753
1619075612.3242047,32900,1.5143612623214722
1619075638.4791384,33000,1.8034651279449463
1619075664.9989266,33100,1.6822634935379028
1619075691.1066349,33200,1.8127497434616089
1619075743.456096,33400,1.80293607711792
1619075769.6002848,33500,1.4273943901062012
1619075795.7503626,33600,1.6662052869796753
1619075822.1309226,33700,1.602061152458191
1619075848.1788864,33800,1.5560684204101562
1619075874.3938177,33900,1.65602445602417
1619075900.549144,34000,1.5987802743911743
1619075927.3504715,34100,1.540971040725708
1619075953.5019047,34200,1.6420707702636719
1619075979.7400107,34300,1.496462345123291
1619076005.8300338,34400,1.4612886905670166
1619076032.0705755,34500,1.8052520751953125
1619076058.1737142,34600,1.68757963180542
1619076084.3886356,34700,1.860736608505249
1619076110.5291286,34800,1.5150426626205444
1619076136.9982443,34900,1.5309035778045654
1619076163.0668142,35000,1.5511118173599243
1619076189.7196512,35100,1.5353658199310303
1619076215.8634727,35200,1.7596464157104492
1619076242.0855923,35300,1.4728866815567017
1619076268.178328,35400,1.562654972076416
1619076294.406846,35500,1.4984588623046875
1619076320.5428007,35600,1.3988043069839478
1619076346.7405329,35700,1.4859428405761719
1619076372.8129506,35800,1.582116723060608
1619076399.0822957,35900,1.4459811449050903
1619076425.2415993,36000,1.704179286956787
1619076452.2491255,36100,1.454171061515808
1619076478.3912954,36200,1.5776937007904053
1619076504.631104,36300,1.7827887535095215
1619076530.7279687,36400,1.5982744693756104
1619076556.9735653,36500,1.4923968315124512
1619076583.0980468,36600,1.6348711252212524
1619076609.334088,36700,1.5749599933624268
1619076635.44795,36800,1.5974470376968384
1619076661.7119904,36900,1.428131103515625
1619076714.3134167,37100,1.4078229665756226
1619076740.473901,37200,1.1935441493988037
1619076766.9756842,37300,1.6758859157562256
1619076793.0548437,37400,1.561720371246338
1619076819.3940918,37500,1.5759556293487549
1619076845.545422,37600,1.5755789279937744
1619076871.8003628,37700,1.4539097547531128
1619076897.9593291,37800,1.5164748430252075
1619076924.1939864,37900,1.482872486114502
1619076950.2990205,38000,1.3544771671295166
1619076977.0338724,38100,1.1974925994873047
1619077003.132656,38200,1.4115313291549683
1619077029.37593,38300,1.35603666305542
1619077055.508912,38400,1.588433861732483
1619077081.9541934,38500,1.3943822383880615
1619077108.1147761,38600,1.508313536643982
1619077134.3393843,38700,1.4942365884780884
1619077160.467972,38800,1.5069799423217773
1619077186.7515433,38900,1.4157556295394897
1619077212.922107,39000,1.2219985723495483
1619077239.5778377,39100,1.322295904159546
1619077265.7317736,39200,1.480304479598999
1619077291.9777617,39300,1.2528839111328125
1619077318.16074,39400,1.3368576765060425
1619077370.5485072,39600,1.2783353328704834
1619077397.0553772,39700,1.3726208209991455
1619077423.208391,39800,1.3883750438690186
1619077449.4413438,39900,1.3641732931137085
1619077475.5735042,40000,1.4374645948410034
1619077528.8058286,40200,1.246776819229126
1619077555.026461,40300,1.243449091911316
1619077581.1312816,40400,1.4067553281784058
1619077607.366989,40500,1.3526169061660767
1619077633.5129027,40600,1.327778935432434
1619077659.7616153,40700,1.3723989725112915
1619077712.3424983,40900,1.3557393550872803
1619077764.8821135,41100,1.419404149055481
1619077791.015763,41200,1.31742262840271
1619077817.2512395,41300,1.3525670766830444
1619077869.557726,41500,1.3003292083740234
1619077895.6665328,41600,1.4470008611679077
1619077921.879577,41700,1.6669169664382935
1619077974.2837038,41900,1.571851134300232
1619078000.467989,42000,1.3956356048583984
1619078027.371544,42100,1.5539530515670776
1619078053.486754,42200,1.3179707527160645
1619078079.7214646,42300,1.2721641063690186
1619078105.8410554,42400,1.2232091426849365
1619078132.0878513,42500,1.3563363552093506
1619078158.1742675,42600,1.4200931787490845
1619078184.4212875,42700,1.229717493057251
1619078210.5850012,42800,1.4855660200119019
1619078236.843705,42900,1.344700574874878
1619078263.023888,43000,1.3191653490066528
1619078289.749499,43100,1.2943891286849976
1619078342.297861,43300,1.322959542274475
1619078394.766921,43500,1.2116492986679077
1619078420.8964157,43600,1.5704249143600464
1619078447.155797,43700,1.352927803993225
1619078473.29519,43800,1.2870500087738037
1619078499.5335217,43900,1.3665269613265991
1619078525.677795,44000,1.7562170028686523
1619078552.4628356,44100,1.2528889179229736
1619078578.6020052,44200,1.468930959701538
1619078604.7968907,44300,1.1982859373092651
1619078657.4688082,44500,1.1001391410827637
1619078683.5864103,44600,1.3903528451919556
1619078709.8693118,44700,1.310895323753357
1619078736.0498781,44800,1.3185737133026123
1619078762.358272,44900,1.2902926206588745
1619078788.4597702,45000,1.4563522338867188
1619078814.940761,45100,1.526668667793274
1619078841.0821786,45200,1.2858270406723022
1619078867.2898104,45300,1.3504995107650757
1619078893.4292405,45400,1.2309058904647827
1619078919.6558046,45500,1.104297161102295
1619078945.7979722,45600,1.2800365686416626
1619078972.1752808,45700,1.4386357069015503
1619078998.3257248,45800,1.313985824584961
1619079024.5874684,45900,1.2586904764175415
1619079050.7089224,46000,1.4972448348999023
1619079077.4987295,46100,1.3304775953292847
1619079103.6819081,46200,1.2297084331512451
1619079129.92109,46300,1.3552236557006836
1619079156.042298,46400,1.2934106588363647
1619079182.272905,46500,1.31856107711792
1619079208.4321923,46600,1.4347460269927979
1619079234.6777203,46700,1.1332672834396362
1619079260.8258407,46800,1.3658742904663086
1619079287.335782,46900,1.370557427406311
1619079313.4899976,47000,1.3659732341766357
1619079340.1755223,47100,1.1348799467086792
1619079366.2971811,47200,1.2105103731155396
1619079392.495055,47300,1.073793649673462
1619079418.6293993,47400,1.1145973205566406
1619079444.8874636,47500,1.0870074033737183
1619079471.031591,47600,1.1414812803268433
1619079523.3510127,47800,1.2911487817764282
1619079549.591761,47900,1.3631685972213745
1619079575.7498443,48000,1.1376534700393677
1619079628.8983145,48200,1.3705962896347046
1619079655.163322,48300,1.2278058528900146
1619079681.3088028,48400,1.376179575920105
1619079707.5725045,48500,1.0905201435089111
1619079733.7182505,48600,1.27955162525177
1619079759.9534364,48700,1.1894094944000244
1619079786.0471807,48800,1.2958124876022339
1619079812.259647,48900,1.1662386655807495
1619079838.3810134,49000,1.2297985553741455
1619079864.905111,49100,1.0777405500411987
1619079891.0316749,49200,1.1873632669448853
1619079917.5343246,49300,1.2739026546478271
1619082328.5698857,40100,1.4447726011276245
1619082372.2247446,40300,1.4784425497055054
1619082393.583652,40400,1.38657546043396
1619082414.9760697,40500,1.3621772527694702
1619082436.4657774,40600,1.5379818677902222
1619082458.0739284,40700,1.445137858390808
1619082479.6211834,40800,1.2025809288024902
1619082522.6014907,41000,1.2819106578826904
1619082544.4940434,41100,1.3971728086471558
1619082566.018417,41200,1.3308500051498413
1619082587.7358205,41300,1.3488869667053223
1619082609.1825001,41400,1.2478580474853516
1619082630.8015327,41500,1.415679693222046
1619082652.337257,41600,1.3509589433670044
1619082673.8764122,41700,1.1217039823532104
1619082695.3874292,41800,1.2164084911346436
1619082716.951527,41900,1.6062654256820679
1619082738.4915047,42000,1.4277292490005493
1619082782.191397,42200,1.2089253664016724
1619082803.7893374,42300,1.5174825191497803
1619082825.298545,42400,1.2469160556793213
1619082847.0701823,42500,1.223993182182312
1619082868.5808015,42600,1.2965141534805298
1619082890.1560729,42700,1.3354583978652954
1619082911.6319394,42800,1.3252620697021484
1619082954.6942308,43000,1.2843477725982666
1619082976.7008977,43100,0.9971964955329895
1619082998.150989,43200,1.3148434162139893
1619083019.7153704,43300,1.4328515529632568
1619083127.7729943,43800,1.329905390739441
1619083149.3239627,43900,1.0949232578277588
1619083192.9404418,44100,1.3046106100082397
1619083214.4494798,44200,1.1692146062850952
1619083236.0846207,44300,1.4083256721496582
1619083257.6432734,44400,1.2737360000610352
1619083279.2908595,44500,1.289096474647522
1619083300.8088586,44600,1.4629265069961548
1619083322.4361658,44700,1.2699007987976074
